,funded_amnt_inv,int_rate,installment,total_pymnt,total_pymnt_inv,total_rec_int,total_rec_late_fee,last_pymnt_amnt,open_rv_12m,inq_last_12m,mths_since_recent_inq,sub_grade_num,target
12212,14400.0,13.11,485.96,7100.17,7100.17,1281.3,0.0,485.96,1.3241357096843462,2.0191110156753274,10.0,27,1
12213,15000.0,20.49,561.21,18946.43,18946.43,4320.55,0.0,8781.41,1.3241357096843462,2.0191110156753274,22.0,15,1
12214,14125.0,6.62,433.69,15368.8126330158,15368.81,1243.81,0.0,6273.5,1.3241357096843462,2.0191110156753274,4.0,34,0
12215,3075.0,11.14,100.88,3631.499999943,3631.5,556.5,0.0,100.96,1.3241357096843462,2.0191110156753274,0.0,29,0
12216,5000.0,6.03,152.18,5478.3879809192,5478.39,478.39,0.0,153.42,1.3241357096843462,2.0191110156753274,0.0,35,0
12217,2400.0,8.9,76.21,2774.4800004972,2774.48,344.48,30.00000005,80.89,1.3241357096843462,2.0191110156753274,2.0,31,0
12218,10725.0,6.62,331.6,11937.5776886213,11854.68,1137.58,0.0,342.95,1.3241357096843462,2.0191110156753274,7.103783700980392,34,0
12219,14750.0,12.12,334.58,20074.5564845374,19739.98,5074.56,0.0,334.34,1.3241357096843462,2.0191110156753274,8.0,28,0
12220,4400.0,10.16,142.31,5123.0082613918,5123.01,723.01,0.0,150.22,1.3241357096843462,2.0191110156753274,2.0,30,0
12221,6000.0,14.09,205.33,7391.7976733523,7391.8,1391.8,0.0,210.65,1.3241357096843462,2.0191110156753274,7.103783700980392,26,0
12222,7325.0,13.11,247.2,8899.0456181179,8899.05,1574.05,0.0,250.31,1.3241357096843462,2.0191110156753274,2.0,27,0
12223,8975.0,7.9,280.84,10108.8599966033,10108.86,1133.86,0.0,565.68,1.3241357096843462,2.0191110156753274,4.0,32,0
12224,13500.0,12.12,449.17,13430.79,13430.79,2742.9,22.46,373.25,1.3241357096843462,2.0191110156753274,23.0,28,1
12225,20000.0,21.49,546.6,25586.3297768426,25586.33,5586.33,0.0,16841.53,1.3241357096843462,2.0191110156753274,10.0,13,0
12226,18500.0,12.12,419.34,25160.1165495622,24758.63,6360.12,0.0,419.06,1.3241357096843462,2.0191110156753274,7.103783700980392,28,0
12227,10000.0,18.75,365.3,10310.1608398438,10310.16,310.16,0.0,9946.86,1.3241357096843462,2.0191110156753274,0.0,18,0
12228,1500.0,8.9,47.63,1714.672510708,1714.67,214.67,0.0,50.53,1.3241357096843462,2.0191110156753274,2.0,31,0
12229,8000.0,16.29,282.41,9927.661591446498,9927.66,1927.66,0.0,3153.79,1.3241357096843462,2.0191110156753274,5.0,22,0
12230,6000.0,12.12,199.63,7157.1400009251,7157.14,1157.14,0.0,1369.93,1.3241357096843462,2.0191110156753274,1.0,28,0
12231,4375.0,13.11,147.65,4391.82,4391.82,894.3,0.0,147.65,1.3241357096843462,2.0191110156753274,7.0,27,1
12232,15000.0,19.05,550.22,3527.03,3527.03,1355.47,55.02,540.0,1.3241357096843462,2.0191110156753274,4.0,17,1
12233,10250.0,15.31,357.75,12368.6425009569,12338.55,2093.64,0.0,5215.2,1.3241357096843462,2.0191110156753274,7.0,24,0
12234,3250.0,18.75,83.87,4234.0146135053,4234.01,984.01,0.0,2444.89,1.3241357096843462,2.0191110156753274,2.0,18,0
12235,15000.0,19.72,555.32,19224.9088257464,19224.91,4224.91,0.0,7011.76,1.3241357096843462,2.0191110156753274,4.0,16,0
12236,25125.0,18.49,646.01,31665.41,31602.56,8643.11,0.0,646.01,1.3241357096843462,2.0191110156753274,2.0,19,1
12237,11000.0,14.33,377.72,13597.8928606445,13597.89,2597.89,0.0,384.53,1.3241357096843462,2.0191110156753274,2.0,25,0
12238,6000.0,13.11,202.49,7098.5491658805,7098.55,1098.55,0.0,2651.43,1.3241357096843462,2.0191110156753274,6.0,27,0
12239,9500.0,21.49,360.31,12926.0599876659,12926.06,3426.06,0.0,1764.65,1.3241357096843462,2.0191110156753274,1.0,13,0
12240,30000.0,21.49,1137.82,36470.0771053568,36470.08,6470.08,0.0,21691.55,1.3241357096843462,2.0191110156753274,7.103783700980392,13,0
12241,23225.0,24.83,679.38,1358.76,1358.76,956.44,0.0,679.38,1.3241357096843462,2.0191110156753274,5.0,4,1
12242,19075.0,7.9,598.43,21543.3224431304,21487.0,2418.32,0.0,603.65,1.3241357096843462,2.0191110156753274,14.0,32,0
12243,14825.0,11.14,486.34,16856.0831178095,16856.08,2031.08,0.0,8102.49,1.3241357096843462,2.0191110156753274,0.0,29,0
12244,22000.0,16.29,538.4,29641.9899533949,29641.99,7641.99,0.0,13496.03,1.3241357096843462,2.0191110156753274,1.0,22,0
12245,10000.0,14.09,342.22,6325.95,6325.95,1541.4,0.0,342.22,1.3241357096843462,2.0191110156753274,7.103783700980392,26,1
12246,4025.0,8.9,127.81,4601.0299990782,4601.03,576.03,0.0,132.83,1.3241357096843462,2.0191110156753274,14.0,31,0
12247,6500.0,7.9,203.39,3254.239999999999,3254.24,553.24,0.0,203.39,1.3241357096843462,2.0191110156753274,18.0,32,1
12248,15975.0,8.9,508.06,17856.0569296588,17828.16,1856.06,0.0,7720.29,1.3241357096843462,2.0191110156753274,5.0,31,0
12249,35000.0,22.95,1353.93,48741.3999244369,48741.4,13741.4,0.0,1380.38,1.3241357096843462,2.0191110156753274,0.0,10,0
12250,21975.0,16.29,538.4,24297.038099922294,24269.43,2297.04,0.0,20530.93,1.3241357096843462,2.0191110156753274,2.0,22,0
12251,6000.0,12.12,199.63,7146.6200013795,7146.62,1146.62,0.0,1359.95,1.3241357096843462,2.0191110156753274,5.0,28,0
12252,6500.0,7.9,203.39,7203.9754853825,7203.98,703.98,0.0,2733.31,1.3241357096843462,2.0191110156753274,1.0,32,0
12253,5000.0,8.9,158.77,5640.2871371024,5640.29,640.29,0.0,1835.69,1.3241357096843462,2.0191110156753274,0.0,31,0
12254,7000.0,12.12,232.91,7576.6422985356,7576.64,576.64,0.0,5715.18,1.3241357096843462,2.0191110156753274,10.0,28,0
12255,15875.0,7.9,496.74,17882.3478520266,17882.35,2007.35,0.0,498.25,1.3241357096843462,2.0191110156753274,18.0,32,0
12256,11500.0,14.09,393.55,13877.5487343635,13877.55,2377.55,0.0,4438.24,1.3241357096843462,2.0191110156753274,1.0,26,0
12257,16750.0,19.05,434.97,26097.7243415182,26097.72,9347.72,0.0,434.49,1.3241357096843462,2.0191110156753274,2.0,17,0
12258,17500.0,14.09,408.02,19311.7993885813,19311.8,1811.8,0.0,11044.42,1.3241357096843462,2.0191110156753274,2.0,26,0
12259,6000.0,17.77,216.23,7783.9373339406,7783.94,1783.94,0.0,218.3,1.3241357096843462,2.0191110156753274,6.0,20,0
12260,26125.0,14.33,906.53,32565.6500055468,32226.42,6165.65,0.0,4479.22,1.3241357096843462,2.0191110156753274,17.0,25,0
12261,20000.0,12.12,665.44,23955.5499999988,23955.55,3955.55,0.0,670.21,1.3241357096843462,2.0191110156753274,18.0,28,0
12262,21200.0,23.28,601.06,15627.55,15627.55,9294.44,0.0,801.41,1.3241357096843462,2.0191110156753274,1.0,9,1
12263,17000.0,8.9,539.81,19432.9399953754,19432.94,2432.94,0.0,546.06,1.3241357096843462,2.0191110156753274,4.0,31,0
12264,5000.0,12.12,166.36,5241.9123109618,5241.91,241.91,0.0,4578.27,1.3241357096843462,2.0191110156753274,0.0,28,0
12265,9000.0,15.31,313.36,10588.49,10588.49,2437.87,0.0,350.0,1.3241357096843462,2.0191110156753274,9.0,24,1
12266,6000.0,18.49,218.4,7829.410006885,7829.41,1829.41,0.0,1059.01,1.3241357096843462,2.0191110156753274,4.0,19,0
12267,1000.0,14.09,34.23,1062.675245637,1062.68,62.68,0.0,598.15,1.3241357096843462,2.0191110156753274,12.0,26,0
12268,15075.0,6.03,458.82,16517.3488189019,16517.35,1442.35,0.0,461.32,1.3241357096843462,2.0191110156753274,7.0,35,0
12269,2400.0,17.77,86.49,3113.5971446254,3113.6,713.6,0.0,87.53,1.3241357096843462,2.0191110156753274,3.0,20,0
12270,27000.0,24.7,787.75,47146.9747274343,47146.97,20146.97,0.0,607.47,1.3241357096843462,2.0191110156753274,4.0,5,0
12271,18000.0,21.0,486.97,28170.7100122031,28170.71,10170.71,0.0,7717.97,1.3241357096843462,2.0191110156753274,2.0,14,0
12272,30000.0,7.9,938.71,32886.1182812409,32886.12,2886.12,0.0,15997.91,1.3241357096843462,2.0191110156753274,7.103783700980392,32,0
12273,8800.0,10.16,284.62,10246.0200011564,10246.02,1446.02,0.0,291.18,1.3241357096843462,2.0191110156753274,9.0,30,0
12274,20750.0,23.28,589.01,33318.2499021743,33278.16,12543.25,0.0,7990.82,1.3241357096843462,2.0191110156753274,7.0,9,0
12275,11500.0,13.11,388.1,13607.1809103787,13607.18,2107.18,0.0,3419.01,1.3241357096843462,2.0191110156753274,12.0,27,0
12276,10000.0,8.9,317.54,11431.1200000009,11431.12,1431.12,0.0,321.78,1.3241357096843462,2.0191110156753274,7.103783700980392,31,0
12277,4325.0,15.8,151.63,5333.9978528294,5334.0,1009.0,0.0,1704.11,1.3241357096843462,2.0191110156753274,6.0,23,0
12278,6000.0,12.12,199.63,7186.6800028409,7186.68,1186.68,0.0,204.85,1.3241357096843462,2.0191110156753274,1.0,28,0
12279,12000.0,15.31,417.81,15041.0670946623,15041.07,3041.07,0.0,418.12,1.3241357096843462,2.0191110156753274,7.103783700980392,24,0
12280,9050.0,18.49,329.41,11047.82,11047.82,2771.92,0.0,329.41,1.3241357096843462,2.0191110156753274,7.0,19,1
12281,6500.0,14.09,222.44,6794.9824198776,6794.98,294.98,0.0,6130.35,1.3241357096843462,2.0191110156753274,1.0,26,0
12282,4850.0,10.16,156.87,5116.7342794243,5116.73,266.73,0.0,4181.06,1.3241357096843462,2.0191110156753274,12.0,30,0
12283,19750.0,14.33,468.8,23637.864239438903,23342.39,3637.86,0.0,297.17,1.3241357096843462,2.0191110156753274,7.103783700980392,25,0
12284,21625.0,14.33,506.89,10471.170000000002,10471.17,2670.9,0.0,506.89,1.3241357096843462,2.0191110156753274,14.0,25,1
12285,14000.0,14.33,480.74,15749.6019554403,15749.6,1749.6,0.0,10468.11,1.3241357096843462,2.0191110156753274,11.0,25,0
12286,11975.0,6.62,368.45,13263.9599968398,13236.33,1263.96,0.0,380.5,1.3241357096843462,2.0191110156753274,22.0,34,0
12287,14400.0,11.14,472.4,17006.0940547733,17006.09,2606.09,0.0,472.54,1.3241357096843462,2.0191110156753274,1.0,29,0
12288,18425.0,13.11,622.64,22414.6700134802,22384.3,3964.67,0.0,627.38,1.3241357096843462,2.0191110156753274,13.0,27,0
12289,11500.0,17.77,414.43,3060.42,3060.42,965.86,0.0,414.43,1.3241357096843462,2.0191110156753274,18.0,20,1
12290,7700.0,7.62,239.95,8272.1574630638,8272.16,572.16,0.0,5166.14,1.3241357096843462,2.0191110156753274,8.0,33,0
12291,13750.0,15.31,478.74,15324.8577525245,15324.86,1574.86,0.0,11016.65,1.3241357096843462,2.0191110156753274,1.0,24,0
12292,12500.0,7.9,391.13,13942.6401882078,13942.64,1442.64,0.0,4166.46,1.3241357096843462,2.0191110156753274,0.0,32,0
12293,18700.0,23.28,601.06,12771.83,11261.94,6448.44,0.0,31.89,1.3241357096843462,2.0191110156753274,1.0,9,1
12294,12000.0,10.16,255.92,14776.2099944494,14776.21,2776.21,0.0,5825.2,1.3241357096843462,2.0191110156753274,5.0,30,0
12295,11200.0,14.09,383.28,4522.43,4522.43,1486.48,0.0,192.01,1.3241357096843462,2.0191110156753274,1.0,26,1
12296,11850.0,12.12,394.27,13183.167070822798,13183.17,1333.17,0.0,159.06,1.3241357096843462,2.0191110156753274,8.0,28,0
12297,16000.0,15.8,560.94,20249.1642280526,20249.16,4206.11,43.05,2820.59,1.3241357096843462,2.0191110156753274,4.0,23,0
12298,6000.0,7.9,187.75,6758.656935280599,6758.66,758.66,0.0,189.64,1.3241357096843462,2.0191110156753274,7.103783700980392,32,0
12299,3800.0,8.9,121.46,4372.3999991271,4343.82,547.4,0.0,127.84,1.3241357096843462,2.0191110156753274,4.0,31,0
12300,1000.0,15.81,35.07,1228.3295848362,1228.33,228.33,0.0,423.46,1.3241357096843462,2.0191110156753274,1.0,22,0
12301,5000.0,7.9,156.46,5632.2099999979,5632.21,632.21,0.0,161.68,1.3241357096843462,2.0191110156753274,9.0,32,0
12302,12000.0,10.74,391.39,8610.58,8610.58,1737.72,0.0,391.39,1.3241357096843462,2.0191110156753274,7.0,29,1
12303,15000.0,13.67,510.27,9914.55,9914.55,2351.09,25.507000411539,849.29,1.3241357096843462,2.0191110156753274,7.103783700980392,26,1
12304,24925.0,19.22,649.59,13902.610000000002,13902.61,6193.43,0.0,649.59,1.3241357096843462,2.0191110156753274,0.0,16,1
12305,12000.0,6.03,365.23,13148.1399956383,13148.14,1148.14,0.0,370.24,1.3241357096843462,2.0191110156753274,19.0,35,0
12306,9000.0,10.74,194.52,11650.6322932038,11650.63,2650.63,0.0,702.03,1.3241357096843462,2.0191110156753274,0.0,29,0
12307,9950.0,13.67,340.18,11308.4779079719,11251.94,1308.48,0.0,813.17,1.3241357096843462,2.0191110156753274,7.103783700980392,26,0
12308,6000.0,7.62,186.97,6730.8500012438,6730.85,730.85,0.0,195.87,1.3241357096843462,2.0191110156753274,7.103783700980392,33,0
12309,25475.0,14.65,878.74,31634.6028395422,31634.6,6159.6,0.0,882.05,1.3241357096843462,2.0191110156753274,13.0,24,0
12310,10000.0,9.76,321.55,11575.6500000012,11575.65,1575.65,0.0,327.38,1.3241357096843462,2.0191110156753274,4.0,30,0
12311,10000.0,6.03,304.36,10647.6088229766,10647.61,647.61,0.0,6084.24,1.3241357096843462,2.0191110156753274,9.0,35,0
12312,10000.0,17.27,357.88,12820.9599999989,12820.96,2820.96,0.0,2098.99,1.3241357096843462,2.0191110156753274,15.0,20,0
12313,8000.0,7.9,250.33,9011.5599999987,9011.56,1011.56,0.0,255.22,1.3241357096843462,2.0191110156753274,3.0,32,0
12314,14400.0,15.31,501.37,18049.2991773622,18049.3,3649.3,0.0,501.92,1.3241357096843462,2.0191110156753274,1.0,23,0
12315,8000.0,7.9,250.33,8820.9913874143,8820.99,820.99,0.0,3818.43,1.3241357096843462,2.0191110156753274,1.0,32,0
12316,20000.0,13.11,674.94,24041.7373327973,24041.74,4041.74,0.0,5829.33,1.3241357096843462,2.0191110156753274,2.0,27,0
12317,7000.0,7.9,219.04,7792.6112342838,7792.61,792.61,0.0,2538.68,1.3241357096843462,2.0191110156753274,3.0,32,0
12318,18000.0,13.99,418.74,25123.9890314757,25123.99,7123.99,0.0,418.33,1.3241357096843462,2.0191110156753274,7.103783700980392,25,0
12319,16000.0,18.55,582.87,20968.8100000015,20968.81,4968.81,0.0,1737.98,1.3241357096843462,2.0191110156753274,3.0,17,0
12320,9000.0,14.65,310.45,8484.390000000001,8484.39,1974.71,0.0,310.45,1.3241357096843462,2.0191110156753274,2.0,24,1
12321,31950.0,24.33,926.72,4713.76,4706.43,3215.46,45.715658682743,26.72,1.3241357096843462,2.0191110156753274,0.0,4,1
12322,24750.0,13.11,843.68,30372.219999999805,30068.5,5372.22,0.0,847.48,1.3241357096843462,2.0191110156753274,7.0,27,0
12323,6000.0,13.67,204.11,6794.2762393445,6794.28,794.28,0.0,693.17,1.3241357096843462,2.0191110156753274,7.0,26,0
12324,29950.0,23.26,850.21,16193.94,16167.01,9958.66,0.0,552.34,1.3241357096843462,2.0191110156753274,0.0,7,1
12325,10175.0,12.12,339.38,12217.2900022145,12187.35,2017.29,0.0,343.75,1.3241357096843462,2.0191110156753274,1.0,28,0
12326,10000.0,14.65,344.95,12417.840000002,12417.84,2417.84,0.0,353.46,1.3241357096843462,2.0191110156753274,2.0,24,0
12327,18500.0,13.67,629.33,22655.6617136716,22655.66,4155.66,0.0,630.3,1.3241357096843462,2.0191110156753274,7.103783700980392,26,0
12328,14550.0,13.67,495.81,17653.1562369513,17622.88,3078.16,0.0,4269.26,1.3241357096843462,2.0191110156753274,7.103783700980392,26,0
12329,11825.0,14.65,413.94,12566.3472199511,12383.09,566.35,0.0,11327.87,1.3241357096843462,2.0191110156753274,0.0,24,0
12330,12000.0,16.29,423.61,15195.2299849943,15195.23,3195.23,0.0,2072.58,1.3241357096843462,2.0191110156753274,1.0,21,0
12331,10800.0,16.29,381.25,12830.1441341053,12830.14,2030.14,0.0,6739.08,1.3241357096843462,2.0191110156753274,0.0,21,0
12332,7000.0,7.9,219.04,7571.5416199348,7571.54,571.54,0.0,2134.05,1.3241357096843462,2.0191110156753274,1.0,32,0
12333,12000.0,9.76,385.86,13723.6500329466,13723.65,1723.65,0.0,4093.33,1.3241357096843462,2.0191110156753274,3.0,30,0
12334,6000.0,6.03,182.62,6574.0521643523,6574.05,574.05,0.0,186.23,1.3241357096843462,2.0191110156753274,14.0,35,0
12335,21000.0,22.45,585.39,34338.2000586799,34338.2,13338.2,0.0,6824.87,1.3241357096843462,2.0191110156753274,0.0,10,0
12336,10000.0,17.99,361.48,12257.3381412516,12257.34,2257.34,0.0,5760.57,1.3241357096843462,2.0191110156753274,7.103783700980392,19,0
12337,4000.0,13.67,136.08,4443.1034061258,4443.1,443.1,0.0,3082.92,1.3241357096843462,2.0191110156753274,3.0,26,0
12338,7400.0,13.99,252.88,1155.06,1155.06,252.28,0.0,252.88,1.3241357096843462,2.0191110156753274,1.0,25,1
12339,17750.0,14.65,424.92,24072.3000212629,23737.96,6072.3,0.0,9626.05,1.3241357096843462,2.0191110156753274,18.0,24,0
12340,20000.0,14.65,689.89,24664.504075146004,24664.5,4664.5,0.0,4675.51,1.3241357096843462,2.0191110156753274,1.0,24,0
12341,9500.0,13.67,323.17,2594.02,2594.02,889.09,0.0,330.0,1.3241357096843462,2.0191110156753274,0.0,26,1
12342,6325.0,7.9,198.7,6432.7226036254,6407.39,82.72,0.0,6234.31,1.3241357096843462,2.0191110156753274,4.0,32,0
12343,9000.0,7.9,281.62,9865.9834027439,9865.98,865.98,0.0,4799.83,1.3241357096843462,2.0191110156753274,3.0,32,0
12344,24750.0,19.22,651.55,12732.94,12605.64,5550.32,0.0,651.55,1.3241357096843462,2.0191110156753274,14.0,16,1
12345,23925.0,23.26,680.17,28031.4910287786,27943.89,4031.49,0.0,22601.49,1.3241357096843462,2.0191110156753274,5.0,7,0
12346,26000.0,10.74,561.94,33438.740002975595,33438.74,7438.74,0.0,6465.62,1.3241357096843462,2.0191110156753274,7.103783700980392,29,0
12347,18000.0,7.9,563.23,18865.1639175226,18865.16,865.16,0.0,14924.48,1.3241357096843462,2.0191110156753274,13.0,32,0
12348,10725.0,13.67,374.2,13132.1628454128,12803.86,2132.16,0.0,18.46,1.3241357096843462,2.0191110156753274,8.0,26,0
12349,8800.0,19.99,233.1,13315.8000090299,13315.8,4515.8,0.0,4230.17,1.3241357096843462,2.0191110156753274,6.0,15,0
12350,5375.0,10.74,176.13,6340.4699980429,6311.12,940.47,0.0,184.26,1.3241357096843462,2.0191110156753274,4.0,29,0
12351,16000.0,12.12,532.35,18392.128407558503,18392.13,2392.13,0.0,8817.52,1.3241357096843462,2.0191110156753274,10.0,28,0
12352,10000.0,6.03,304.36,10956.775961832,10956.78,956.78,0.0,308.05,1.3241357096843462,2.0191110156753274,5.0,35,0
12353,19975.0,19.99,529.77,5809.14,5801.89,2869.27,0.0,529.77,1.3241357096843462,2.0191110156753274,8.0,15,1
12354,15000.0,15.81,525.95,3502.38,3502.38,1302.03,0.0,624.01,1.3241357096843462,2.0191110156753274,1.0,22,1
12355,9950.0,6.03,304.36,10956.7759618268,10901.99,956.78,0.0,305.73,1.3241357096843462,2.0191110156753274,7.103783700980392,35,0
12356,10000.0,12.12,332.72,11977.7799999998,11977.78,1977.78,0.0,339.23,1.3241357096843462,2.0191110156753274,7.103783700980392,28,0
12357,10000.0,10.74,326.16,10993.5304406338,10993.53,993.53,0.0,7087.96,1.3241357096843462,2.0191110156753274,5.0,29,0
12358,11500.0,12.12,382.63,12447.4036706319,12447.4,947.4,0.0,9389.13,1.3241357096843462,2.0191110156753274,6.0,28,0
12359,25000.0,13.11,570.24,27819.920055666706,27819.92,2819.92,0.0,22117.81,1.3241357096843462,2.0191110156753274,6.0,27,0
12360,20475.0,19.99,543.02,31304.2500313488,31266.07,10804.25,0.0,2997.41,1.3241357096843462,2.0191110156753274,11.0,15,0
12361,5000.0,10.74,163.08,5870.8300000019,5870.83,870.83,0.0,170.75,1.3241357096843462,2.0191110156753274,1.0,29,0
12362,2500.0,12.12,83.18,2994.442597722,2994.44,494.44,0.0,85.7,1.3241357096843462,2.0191110156753274,8.0,28,0
12363,9000.0,12.12,299.45,10854.413677708502,10854.41,1809.41,45.000000135921,331.11,1.3241357096843462,2.0191110156753274,7.103783700980392,28,0
12364,18000.0,13.99,418.74,24215.6400186448,24215.64,6215.64,0.0,7891.49,1.3241357096843462,2.0191110156753274,6.0,25,0
12365,3000.0,15.81,105.19,3786.8399986638,3786.84,786.84,0.0,112.31,1.3241357096843462,2.0191110156753274,0.0,22,0
12366,9000.0,7.62,280.46,10096.250003721,10096.25,1096.25,0.0,305.07,1.3241357096843462,2.0191110156753274,4.0,33,0
12367,5650.0,12.12,187.99,6767.4200031273,6767.42,1117.42,0.0,192.55,1.3241357096843462,2.0191110156753274,6.0,28,0
12368,18000.0,12.12,401.5,20773.8264762269,20773.83,2773.83,0.0,14369.19,1.3241357096843462,2.0191110156753274,20.0,28,0
12369,2650.0,7.62,82.58,2799.6131517547,2799.61,149.61,0.0,2060.85,1.3241357096843462,2.0191110156753274,3.0,33,0
12370,11500.0,17.27,411.56,13587.4743848119,13587.47,2087.47,0.0,7833.62,1.3241357096843462,2.0191110156753274,5.0,20,0
12371,15000.0,18.55,385.41,23125.9246214724,23125.92,8125.92,0.0,1.32,1.3241357096843462,2.0191110156753274,7.103783700980392,17,0
12372,8975.0,13.99,307.56,11071.940006836,11041.18,2071.94,0.0,320.14,1.3241357096843462,2.0191110156753274,1.0,25,0
12373,11975.0,7.62,373.94,13030.4272921881,13003.28,1030.43,0.0,7055.24,1.3241357096843462,2.0191110156753274,7.103783700980392,33,0
12374,8000.0,20.99,216.39,9620.7944876585,9620.79,1620.79,0.0,2030.6,1.3241357096843462,2.0191110156753274,7.103783700980392,13,0
12375,7200.0,9.76,231.52,7551.4503742476,7551.45,351.45,0.0,232.96,1.3241357096843462,2.0191110156753274,7.103783700980392,30,0
12376,13975.0,18.55,510.01,17793.4734824696,17761.7,3793.47,0.0,6069.66,1.3241357096843462,2.0191110156753274,7.103783700980392,17,0
12377,23850.0,7.9,746.28,26297.7291613475,26297.73,2447.73,0.0,11374.98,1.3241357096843462,2.0191110156753274,7.103783700980392,32,0
12378,10000.0,12.12,332.72,2503.52,2503.52,570.42,0.0,441.44,1.3241357096843462,2.0191110156753274,7.103783700980392,28,1
12379,3000.0,13.99,102.52,3615.5983460346,3615.6,615.6,0.0,1161.51,1.3241357096843462,2.0191110156753274,7.103783700980392,25,0
12380,18000.0,18.25,459.54,24077.0065574139,24077.01,6077.01,0.0,12606.82,1.3241357096843462,2.0191110156753274,7.103783700980392,18,0
12381,19925.0,10.74,652.32,22443.4981401693,22359.34,2443.5,0.0,12033.63,1.3241357096843462,2.0191110156753274,7.103783700980392,29,0
12382,29675.0,13.67,686.0,32006.320000000003,31979.52,10566.26,0.0,686.0,1.3241357096843462,2.0191110156753274,7.103783700980392,26,1
12383,24500.0,8.9,777.96,28006.3100164772,28006.31,3506.31,0.0,792.26,1.3241357096843462,2.0191110156753274,7.103783700980392,31,0
12384,19000.0,7.62,592.07,20159.5081748766,20159.51,1159.51,0.0,14246.21,1.3241357096843462,2.0191110156753274,7.103783700980392,33,0
12385,11750.0,10.74,391.39,14089.9899916491,13796.45,2089.99,0.0,407.38,1.3241357096843462,2.0191110156753274,7.103783700980392,29,0
12386,9950.0,13.11,337.47,11484.489096491196,11427.07,1484.49,0.0,248.69,1.3241357096843462,2.0191110156753274,7.103783700980392,27,0
12387,18950.0,12.12,632.17,22625.2800108876,22565.74,3625.28,0.0,513.13,1.3241357096843462,2.0191110156753274,7.103783700980392,28,0
12388,4000.0,12.12,89.23,5129.6099999997,5129.61,1129.61,0.0,1927.61,1.3241357096843462,2.0191110156753274,7.103783700980392,28,0
12389,5000.0,15.81,175.32,5065.99,5065.99,65.99,0.0,5067.07,1.3241357096843462,2.0191110156753274,7.103783700980392,22,0
12390,19175.0,19.22,705.94,20672.7728588081,20645.86,1472.77,0.0,17860.22,1.3241357096843462,2.0191110156753274,7.103783700980392,16,0
12391,8000.0,13.11,269.98,9563.7307204722,9563.73,1563.73,0.0,2824.6,1.3241357096843462,2.0191110156753274,7.103783700980392,27,0
12392,9700.0,6.62,307.04,11064.2764767772,10732.68,1064.28,0.0,350.14,1.3241357096843462,2.0191110156753274,7.103783700980392,34,0
12393,10000.0,13.67,340.18,8164.32,8164.32,1958.5,0.0,340.18,1.3241357096843462,2.0191110156753274,7.103783700980392,26,1
12394,5000.0,9.76,160.78,5787.7999999994,5787.8,787.8,0.0,166.61,1.3241357096843462,2.0191110156753274,7.103783700980392,30,0
12395,24000.0,16.29,847.21,30332.3280751785,30332.33,6332.33,0.0,4930.92,1.3241357096843462,2.0191110156753274,7.103783700980392,21,0
12396,18000.0,13.67,374.42,23674.6375656472,23674.64,5674.64,0.0,374.29,1.3241357096843462,2.0191110156753274,7.103783700980392,26,0
12397,16000.0,7.9,500.65,18023.1600000006,18023.16,2023.16,0.0,505.32,1.3241357096843462,2.0191110156753274,7.103783700980392,32,0
12398,16000.0,16.29,564.81,19662.387901805,19662.39,3662.39,0.0,1290.08,1.3241357096843462,2.0191110156753274,7.103783700980392,20,0
12399,12000.0,11.71,396.92,14291.0499938152,14291.05,2291.05,0.0,414.36,1.3241357096843462,2.0191110156753274,7.103783700980392,28,0
12400,14000.0,10.65,456.03,16333.8619039915,16333.86,2333.86,0.0,3131.45,1.3241357096843462,2.0191110156753274,7.103783700980392,29,0
12401,15000.0,13.49,508.96,18322.4200109614,18322.42,3322.42,0.0,537.19,1.3241357096843462,2.0191110156753274,7.103783700980392,25,0
12402,2500.0,17.27,89.47,3220.84,3220.84,720.84,0.0,95.51,1.3241357096843462,2.0191110156753274,7.103783700980392,18,0
12403,18000.0,14.27,617.57,21090.142816027303,21090.14,3060.55,29.590000082472,116.75,1.3241357096843462,2.0191110156753274,7.103783700980392,24,0
12404,3000.0,7.51,93.34,3322.4247226383,3322.42,322.42,0.0,1092.57,1.3241357096843462,2.0191110156753274,7.103783700980392,33,0
12405,18550.0,7.9,580.44,20650.453024734,20650.45,2100.45,0.0,6726.85,1.3241357096843462,2.0191110156753274,7.103783700980392,32,0
12406,15000.0,14.65,517.42,17523.8165853921,17523.82,2523.82,0.0,9253.1,1.3241357096843462,2.0191110156753274,7.103783700980392,23,0
12407,11975.0,8.9,381.04,13717.3899933071,13688.81,1717.39,0.0,395.63,1.3241357096843462,2.0191110156753274,7.103783700980392,31,0
12408,14775.0,6.62,455.19,4318.84,4304.31,595.54,0.0,455.19,1.3241357096843462,2.0191110156753274,7.103783700980392,34,1
12409,9800.0,13.49,332.52,10640.64,10640.64,2128.97,0.0,332.52,1.3241357096843462,2.0191110156753274,7.103783700980392,25,1
12410,12000.0,15.27,417.58,14439.0415166094,14439.04,2439.04,0.0,6099.72,1.3241357096843462,2.0191110156753274,7.103783700980392,22,0
12411,15000.0,12.69,503.18,18060.367042209276,18060.37,3036.56,23.810000091902,2965.97,1.3241357096843462,2.0191110156753274,7.103783700980392,26,0
12412,35000.0,18.64,901.01,14308.05,14308.05,7066.93,0.0,901.01,1.3241357096843462,2.0191110156753274,7.103783700980392,15,1
